title,text
Travel warnings display US hypocrisy,"The United States issued an advisory on Wednesday warning US citizens traveling to the Hong Kong Special Administrative Region about their personal safety in view of the ongoing demonstrations, which have turned increasingly nasty.
The move is not only an attempt to inflict further damage on the city's economy already seriously troubled by the disturbances. It is also a blatant example of US hypocrisy, since the trouble makers have been receiving leadership and support from it.
The US diplomatic corps in the SAR has not even bothered to conceal its attempts to meddle in the SAR's affairs. The Office of the Commissioner of the Ministry of Foreign Affairs in the SAR complained to senior officials of the US Consulate General in Hong Kong and Macao on Thursday about their contacting Hong Kong separatist leaders.
More important, US leaders such as Vice President Mike Pence and Secretary of State Mike Pompeo have given their blessings more than once to the demonstrators over the past two months, and congressional leaders obsessed with demonizing and antagonizing China have been pushing for politically motivated legislation to encourage the insurrectionists in Hong Kong.
That the US knows the demonstrators are acting illegally is clearly revealed in the advisory, which states the protests and confrontations have spilled over into neighborhoods other than those where the police have permitted marches or rallies.
For US politicians to be endorsing and advocating unlawful and violent behavior in another country is unfortunately now the norm, but that does not make it any less nefarious in design and nature.
Since the storming of the Legislative Council Complex in June, acts of violence have taken place in almost all popular tourist spots and busy shopping districts, scaring away foreign visitors and local consumers alike. The latest figures show a marked drop in the number of visitors, hotel occupancy and retail business spraying salt on the SAR's faltering economy.
The demonstrators are certainly aware of the consequences of their lawbreaking as they have been handing out pamphlets to tourists ahead of planned demonstrations at the airport, requesting they be excused for creating ""a broken, torn-apart city"".
No doubt an economic and governance crisis in the city is what the masterminds have hoped to cause as a result of the violent protests and the US-China trade conflict.
However, the central government has reiterated its determination to help the SAR government restore law and order in the city. It will not allow the unrest to continue."
"Western media, politicians have HK double standards","China said on Monday that the double standards practiced by Western politicians and media toward violence in Hong Kong compared with unrest in Catalonia and London will only end up hurting all parties.
Foreign Ministry spokeswoman Hua Chunying made the remark at a daily news briefing when commenting on Western criticism of the violent protests in the latter two locations compared to a lack of condemnation of the violent protests in Hong Kong.
Hua said that what is happening in Catalonia and London are the domestic affairs of Spain and the United Kingdom, adding that she hopes relevant issues will be properly handled under the framework of the laws and regulations of relevant countries.
Barcelona has been hit by a week of sometimes violent protests following the jailing last week of nine Catalan separatists found guilty of sedition as leaders of a failed 2017 independence drive, Reuters reported.
Some Catalan activists have used tactics similar to those of Hong Kong protesters such as cutting off major roads and gathering at the airport, resulting in dozens of flight cancellations.
A spokesman for Catalonia's regional police force said demonstrators ""sometimes"" use laser pointers against police in Barcelona, even though it is ""very uncommon here"", Agence France-Presse reported on Sunday.
While portraying what happened in Hong Kong as a pursuit of democracy and freedom, Western politicians and media have viewed the protests in Western countries as constituting violent unrest.
""This demonstrates that so-called democracy and human rights are sanctimonious pretexts for the West to meddle in Hong Kong affairs,"" Hua said.
There should be only one standard and one attitude regarding violent and criminal activities, she said, adding that double standards will only come back to bite those who practice them.
zhoujin@chinadaily.com.cn
Credit: Zhou Jin"
HK freedoms threatened by protesters' Xinhua rampage,"Hong Kong rioters' rampage at Xinhua News Agency's Asia-Pacific Bureau on Saturday has drawn wide criticism as an act that wantonly undermines freedom of the press.
The attack has fed into growing concern about the deliberate suppression of the city's long-cherished freedom of expression and the press sparked by rioters having targeted some media organizations in Hong Kong, as well as many innocent people, who were beaten for holding different opinions from the radicals.
In a new upwelling of violence across the city, rioters targeted the long-established national news agency bureau in downtown Hong Kong's Wan Chai area.
The rioters destroyed the office building's security facilities, set fires in front of the building and threw firebombs into the lobby. They spray-painted insulting messages on the outer walls and smashed the front gate and some of the windows.
A Xinhua spokesperson expressed the news agency's ""strong indignation with and condemnation of"" the rioters' violent acts, which showed that ""stopping violence, curbing chaos and restoring order"" are the most important and urgent tasks for the Hong Kong Special Administrative Region.
The spokesperson urged Hong Kong police to vigorously investigate the incident.
The Hong Kong Federation of Journalists, representing some 1,000 journalists, lashed out at the targeting of Xinhua News Agency.
The vandalism amounted to an act of serious provocation of the State media agency and a wanton violation of freedom of the press in Hong Kong, the federation said.
On Sunday, the All-China Journalists Association said in a statement that the vandalism at the Xinhua bureau was a gross act of trampling on press freedom and a serious provocation to democracy and the rule of law.
The association said it will safeguard the rights and interests of news organizations and journalists, and it urged the city to punish the perpetrators of illegal acts in accordance with the law, so as to create a fair, just, free and democratic environment for the press.
Earlier, Hong Kong Television Broadcasts Ltd applied to the High Court for an interim injunction banning rioters' assaults on its employees and damage to property when its staff cover the anti-government protests.
The Hong Kong News Executives' Association issued a statement condemning the vandalizing of the Xinhua bureau, urging police to undertake strict measures to ensure the normal operation of news organizations.
Qiu Hong, deputy director of the Liaison Office of the Central People's Government in the Hong Kong SAR, also voiced her objection after a public event on Sunday.
Citing a commentary in People's Daily, Qiu said that unlawful conduct targeting news agencies is intolerable in any country. She expressed firm support for police containing the violence and restoring social order, and she called for the public to make concerted efforts to help restore calm.
Lau Siu-kai, vice-president of the Chinese Association of Hong Kong and Macao Studies, told China Daily that the attack on Xinhua is an escalation of the rioters' repeated acts of destruction at enterprises and organizations with strong ties to the Chinese mainland.
Recently, a number of mainland-linked bookstores, banks, and retail stores have been repeatedly vandalized during the violent protests, which have been going on for nearly five months.
Veteran Malaysian journalist Wong Chun Wai told China Daily on Sunday that the attack on the Xinhua bureau was ""unacceptable"" as it went against the very essence of democracy. ""To put it bluntly, it borders on terrorism."" Wong said.
""In any democracy, we may not agree with each other, but we must defend and uphold the right of the views of others,"" said Wong, a former chief editor of Star Media Group Berhad, a leading Malaysian news outlet.
He added that if such an incident were to occur in Malaysia, the culprits would have been swiftly identified, arrested and charged in the courts.
China Daily"
"476,000 show up at HK park to back police","Nearly half a million people gathered at Tamar Park in Hong Kong on Saturday afternoon, sending out a loud call for an end to the violence and radicalism that has clouded the city since mid-June.
Braving light rain, 476,000 people demanded an end to all violence and the desecration of national flags and emblems, as well as a halt to attacks on police stations and public facilities.
The participants chanted slogans while waving placards, banners and the flags of the nation and Hong Kong Special Administrative Region.
The city was fed up with the endless illegal marches, they said.
The rally was held after a tough week for the people of Hong Kong, with the city's aviation hub - Hong Kong International Airport - forced to cancel about 1,000 flights on Monday and Tuesday. In addition, a mainland tourist and reporter were assaulted by black-clad radicals at the airport on Tuesday night.
""Hong Kong was built up by Chinese people, not the British. And the young people here are throwing all of that away. I'm disgusted by it,"" said Erich Beck, a retired Australian who has lived in Hong Kong for 28 years.
Beck believes overseas elements are at play in the recent violent protests that have rocked the city, with the intent to ""poison Hong Kong"" in order to hurt China. He joined hundreds of thousands of local residents in an anti-violence rally on Hong Kong Island on Saturday afternoon.
Beck called on the city's young people to think rationally about their behavior.
""How are you going to make the city better if it has all been thrown away?"" he said.
The rally started at 5 pm, when people from all walks of life took the stage to share their thoughts and common wishes. They included people from the education and legal sectors, the entertainment industry and the business sector.
Tam Yiu-chung, a Hong Kong member of the National People's Congress Standing Committee, called on the participants to salute the Hong Kong police who have been fearlessly maintaining social order. His appeal drew a loud cheer of approval from the crowd.
Tam also warned those who desecrated the national flag ""not to be enemies of 1.4 billion Chinese people"". The flag and national emblem represent the dignity of the country and cannot be undermined, he said.
Maria Tam Wai-chu, deputy director of the Hong Kong SAR Basic Law Committee of the Standing Committee of the National People's Congress, said things that damage the overall public interest are not negotiable. For example, it's not acceptable for protesters to demand blanket amnesty for those arrested in connection with violence, she said.
The rally ended peacefully at around 6 pm.
On Sunday, anti-government protesters held a rally that moved from a packed park to a major road amid heavy rain. The HKSAR government expressed regret over the rally, at which slogans targeted the police.
Although the rally was generally peaceful, participants occupied several major roads of Hong Kong Island, severely affecting transportation and causing inconvenience to the public, a spokesperson for the government said.
The city's priority is restoring social order as soon as possible, the spokesperson said, adding that the government and members of the public will talk to restore social harmony after order returns.
Taxi driver Tso Tag-ming said he felt helpless about Sunday's situation. Blocking the main roads made it difficult to anywhere on Hong Kong Island, he said. His income yesterday was one-third of what it used to be, he said.
On Saturday, a spokesman for the country's top legislature said recent statements made by US politicians violated the spirit of the rule of law and interfered with China's internal affairs.
You Wenze, a spokesman for the Foreign Affairs Committee of the National People's Congress, said some US politicians have glorified violent crimes in Hong Kong as protests for human rights and freedom, while smearing as violent suppression Hong Kong police efforts at law enforcement and maintaining social order.
China Daily"
Law must hold all wrongdoers in HK to account,"Editor's note: Nathan Law Kwun-chung, a main agitator behind the Hong Kong riots that are now in its 11th week, tweeted last week that he has arrived in New York, and will go to Yale University for further education. China Daily writer Li Yang comments:
Ironically, Nathan Law has called for students in Hong Kong to boycott classes when the new semester begins early next month.
Some people see his departure as a sign that the chaos in Hong Kong will recede temporarily. As two protests planned by him and his colleagues, in the tax bureau and banks of Hong Kong late last week, have been met with a cold shoulder.
Over the past few years, like Nathan Law, at least three to four major separatist leaders from Hong Kong have either served only a symbolic sentence or are still at large, despite the heavy costs they had caused to the city and the country.
In 2016, after a series of protests-turned riots came to an end, Edward Leung Tin-kei, went to Harvard University, Chou Yong Kang Alex was admitted by the London School of Economics and Political Science, and Ray Wong Toiyeung received an offer from the University of Oxford.
They are all these suspected of colluding with foreign forces and violating the Anti-Secession Law and the National Security Law, as sufficient evidence has been uncovered by various parties exposing the close relations between their scholarship and honors with branches of the US government in Hong Kong.
Given the heavy losses caused by the violence Nathan Law and his accomplices have incited, a tacit understanding seems to be forming again between the rioters and the law enforcement department of Hong Kong that the past will be left in the past. As long as the city can regain its order, all misdeeds will be forgiven.
The Basic Law and the Constitution have been seriously violated and challenged in the past 10 weeks, and the city has paid a heavy price for the chaos. If all the wrongdoers are let off the hook, the rule of law in Hong Kong will only be challenged again.
And the next time when Hong Kong falls into disorder, which is almost predictable as it has achieved nothing definite again this time so far, any outcry to stop violence will only be a new round of the-wolf-is-coming game.
Credit: Li Yang"
HKEX stays hopeful of buying London Exchange,"The operator of the Stock Exchange of Hong Kong is keeping alive the hope of taking over the London Stock Exchange, even though the 321-year-old British bourse rebuffed its $39 billion bid with a blunt letter on Friday.
Investment banks and research houses have joined in a chorus of concern over the deal, as ongoing social unrest and a geopolitical storm rock the two major financial centers.
In a strongly worded letter to the chairman and chief executive of Hong Kong Exchanges and Clearing - the HKEX operates the city's stock exchange and futures exchange - LSE Chairman Don Robert said the unsolicited takeover bid undervalued its business, lacked strong commercial rationale and would be difficult to implement due to scrutiny from various regulatory entities.
Citing the city's current worrying situation, Robert questioned ""Hong Kong's position as a strategic gateway to the Chinese mainland in the longer term"".
Robert made clear his preference for Shanghai over Hong Kong as a strategic partner, referring to the LSE's existing stock connect program with the Shanghai Stock Exchange, which gives it direct access to the massive Chinese mainland market.
Such an endorsement came right after China announced last week it would scrap investment quotas under the QFII and RQFII programs, allowing global traders unfettered access to the world's second-largest capital market.
The HKEX said in a statement released on Friday that it was disappointed the LSE declined to ""properly engage"" in what could be ""a highly compelling strategic opportunity"".
The HKEX said it would have more talks with LSE shareholders and refused to give up on the deal.
The HKEX would not be the first to fail in a bid to merge with the LSE, Hong Kong-based brokerage firm China Galaxy International wrote in its latest report. In 2017, a proposed merger between LSE and Deutsche Boerse AG was rejected by the European Union.
Nasdaq has made three takeover proposals and once became the largest institutional shareholder of the LSE. Euronext and Macquarie Bank also conceded defeat in their monthslong battle to buy the British bourse.
Such failures shed light on how difficult the marriage between stock exchanges could be, especially when the deal comes at a tricky time when a series of protests in Hong Kong, escalation of Sino-US trade tensions and the Brexit gridlock buffet the two cities with ""unprecedented uncertainties and challenges"", Bank of America Merrill Lynch said in a report.
sophia@chinadailyhk.com
Credit: Luo Weiting in Hong Kong"
HK protesters now have no excuse to continue violence,"Hong Kong is expected to be free of any more violence, including rioting, now that the special administrative region's chief executive has withdrawn what was a well-intended bill to amend the extradition law.
The proposed amendment was meant to plug the legal loopholes which have for years allowed criminal suspects from other parts of the world, including those from the Chinese mainland, to evade justice by seeking shelter in the Hong Kong SAR. Such loopholes in Hong Kong's law have turned the city into a haven for fugitives, and prevented the SAR government from extraditing criminal suspects to other jurisdictions.
But despite the good intentions of the bill, the opposition camp in Hong Kong, in collusion with external forces, succeeded in painting a distorted picture of the bill to mislead Hong Kong residents, especially the younger generation, and rally support for its nefarious political designs.
Protracted demonstrations marked by frequent rioting and indiscriminate vandalism have not only dealt a heavy blow to Hong Kong's economy but also soiled the city's international image as a model of rule of law.
While the SAR government has dealt appropriately with the demonstrators and rioters, it's been open to the ideas and concerns expressed by different sectors of society.
Hong Kong SAR Chief Executive Carrie Lam Cheng Yuet-ngor's decision on Wednesday to withdraw the bill is a sincere and earnest response to the voice of the community. In fact, she had announced its suspension previously. Wednesday's move was only the completion of the formal procedure, which could be interpreted as an olive branch extended to those who have opposed the bill over the past few months.
Lam has announced fresh initiatives to start dialogues with different stakeholders of the community. She has appointed two new members to the Independent Police Complaints Council, which in turn has established a panel of international experts to assist in its work and will make its findings and recommendations public. She has also pledged to follow up the recommendations made in the IPCC's report.
Moreover, Lam has invited community leaders, professionals and academics to conduct independent studies to review the deep-seated problems in society and recommend to the government how best to solve them.
The SAR government has given a chance to Hong Kong residents to replace antagonism and confrontation with peace and dialogue. And hopefully, peace and stability will be restored in a timely manner so the city can redirect its energy and time in solving its social and economic problems."
Ban on masks a 'legal deterrent to violence',"Experts on the Chinese mainland familiar with Hong Kong legislation said a new regulation in the city that bans facial coverings at protests and assemblies is reasonable and in compliance with legislative procedure.
The Hong Kong Special Administrative Region, invoking the Emergency Regulations Ordinance, put the Prohibition on Face Covering Regulation into effect last week after four months of violent protests and attacks in the city.
Radicals, who obstructed traffic, threatened innocent people and attacked police, protected themselves from the consequences of their crimes by wearing masks and helmets, with some even wearing gas masks.
The new regulation empowers police to stop a person wearing a mask in public and requires the removal of facial coverings. Anyone covering their face during a public meeting or illegal assembly will be held accountable for violating the ban and subject to a maximum penalty of a year's imprisonment and a fine of HK$25,000 ($3,200).
The regulation is aimed at stopping violence and helping restore social order in Hong Kong, but some people have claimed it affects people's right to protest and jeopardizes the region's autonomy.
Zou Pingxue, a professor specializing in Hong Kong's Basic Law at Shenzhen University, said the regulation sent a clear message to society that people cannot hide behind a mask, while still protecting citizens' rights to express their opinions openly and legally.
About 15 countries had enacted anti-mask laws, including the United States, Germany, France and Canada, and they had proved effective.
Zou said it was right and proper for the Hong Kong Special Administrative Region government to use local legal resources to restore social order.
""The ban will help reduce the level of violence and bring more people back to rationality,"" he said. ""It not only deters young people from illegal behaviors but also protects them.""
Tian Feilong, a legal expert at the ""one country, two systems"" center at Beijing's Beihang University, said the regulation was an important legal step for Hong Kong to stop violence and control disorder in accordance with the law.
""It provides a stronger legal basis and power for the police to enforce the law and also acts as a psychological and legal deterrent to criminal violence,"" he said.
Tian said the anti-mask regulation was the first administrative regulation promulgated by the Hong Kong Special Administrative Region government under the city's Emergency Regulations Ordinance, which empowers the chief executive to make regulations to deal with public security hazards.
""The legislative process of the new regulation is different from the routine enactment of legislation,"" Tian said. ""Simply, it took effect first and then will be subject to negative vetting. It remains valid as long as it's not rejected by over half of the lawmakers.
""It is a preliminary attempt of the SAR government to end the disorder, and if the violence continues to escalate, it can take further steps supporting police enforcement so as to provide more protection to citizens.""
zhangyi1@chinadaily.com.cn
Credit: Zhang Yi"
Beijing slams Canberra over espionage arrest complaint,"The Foreign Ministry confirmed on Tuesday that Yang Jun, an Australian citizen, was arrested on suspicion of committing espionage.
Yang, a Chinese-born Australian, was arrested Friday by the Beijing State Security Bureau after the approval of prosecutors, ministry spokesman Geng Shuang said at a daily news conference.
The case is undergoing further processing as it is handled by the Chinese state security authority in accordance with the law, Geng said.
Reuters quoted Australian Foreign Minister Marise Payne as saying that Yang has been held in Beijing in harsh conditions.
Yang's rights are fully guaranteed, and he is in good health, Geng said.
China is strongly dissatisfied with the statement made by Australia, he said, adding that China operates under the rule of law, and Australia should respect China's judicial sovereignty and stop interfering in the lawful handling of the case.
Also on Tuesday, China expressed strong dissatisfaction and resolute opposition to a statement from the G7 Summit concerning Hong Kong affairs.
The statement issued on Monday said that the G7 reaffirms the existence and importance of the Sino-British Joint Declaration of 1984 on Hong Kong and calls for violence to be avoided.
""We have repeatedly stressed that Hong Kong's affairs are purely China's internal affairs and that no foreign government, organization or individual is entitled to intervene,"" Geng said.
Protests and violence have lasted over two months in Hong Kong, and have undermined the rule of law, order, the economy and international image of the region, he said.
No one cares more about the prosperity and stability of Hong Kong than the Chinese people, including Hong Kong residents, he said.
""We can properly deal with our own business,"" he said, urging the G7 members to stop their malicious intentions to meddle in others' affairs.
Geng underscored that the ultimate purpose and core content of the declaration is to determine that China takes back Hong Kong and resumes sovereignty over the region.
According to international laws and basic norms governing international relations, no country or organization has the right to interfere in Hong Kong affairs under the guise of the declaration, he added.
zhoujin@chinadaily.com.cn
Credit: Zhou Jin"
Latest vandalism in HK slammed,"Hong Kong worked on Monday to clean up debris and repair damage inflicted by protesters over the weekend.
More buildings and public property were vandalized on the city's 15th straight weekend of protests and violence.
In Admiralty district, the city's political center, protesters were televised smashing the glass perimeter of Admiralty Centre, a major office complex near the subway station, during an unauthorized public procession.
Protesters have been targeting the city's transportation facilities as they vent their fury on subway operator MTR Corp for applying for a court order to prevent vandalism and interference at its stations.
A cleaner said she and her colleagues had to clean up the scene overnight.
""I don't think they (the protesters) care,"" said a pedestrian who declined to be named.
He said that he had watched live news on TV throughout the violent incidents. ""There were so many protesters. They were so agitated that they just started smashing things,"" he said.
Admiralty has been a frequent battlefield for violent protesters and police over the past three months. Previously, mass vandalism also took place at the Legislative Council complex.
Moreover, Wan Chai station was forced to close on Sunday due to the protests. MTR staff arrived at the station at 5 am - an hour earlier than usual - to clean up the scene.
The rioters' acts have drawn widespread condemnation.
MTR strongly condemned the vandalism in a statement.
The recurrence of violence and malicious vandalism at MTR stations not only severely affected passengers' journeys but also endangered the safety of passengers and MTR staff, it said.
Saying that the cases have been reported to the police, the corporation added it will take suitable follow-up actions and reserves the right to take legal action against the parties concerned.
Stressing that society should not tolerate any violent acts disrupting law and order, the New People's Party called for anti-mask legislation as soon as possible to dissuade violent protesters by removing their anonymity.
The Democratic Alliance for the Betterment and Progress of Hong Kong, the largest political party in the legislature, stressed that the protesters' malicious acts definitely cannot be tolerated.
In a statement issued Sunday night, it reiterated its support for police to bring the rioters to justice. The party also urged all residents to immediately draw a clear line against violence and to not tolerate such extremely violent acts.
Police also severely condemned such violent acts, which ignored law and order. It said law enforcement officials will continue to take resolute actions and bring all lawbreakers to justice.
Also on Sunday, prominent medical practitioners called on the medical sector and the people of Hong Kong to save the city from the ""critical illness"" of chaos and violence and support the police in restoring law and order.
The joint statement of 600 medical professionals in the city was published in some local newspapers on Monday. ""Violence should never be glorified and encouraged,"" they said.
They also refused to be misrepresented after some other doctors and nurses in the name of the medical sector called for the government to concede to some of the demands of the protesters, including a blanket amnesty for those arrested in relation to the monthslong turmoil.
China Daily"
Callous condoning of HK violence,"Having been forced to temporarily shut down the airport on Monday after thousands of demonstrators swarmed the main terminal building, the Hong Kong airport authority canceled most departures on Tuesday due to a second day of protests. The disruption at the airport, a key economic artery of the international financial hub, has helped people see the true nature of their campaign.
For all the well-worded narratives, the demonstrators are trying to hold Hong Kong's prosperity and the well-being of its residents to political ransom. They have been targeting key thoroughfares, the mass transit rail system, the airport and commercial areas with the intention of disrupting economic activities. Weeks of violence have had an adverse impact on retail sales and inbound tourism, with both local consumer sentiment and visitor arrivals sagging. Some employees in the tourism sector have been reportedly forced to take unpaid leave, while business leaders have warned of potentially massive layoffs in the hospitality industry.
Worse, the violent acts of radical demonstrators have damaged Hong Kong's reputation as one of the safest cities in the world. Any further deterioration in the situation could trigger an exodus of both capital and talents, pushing the city down a path of no return, as Carrie Lam Cheng Yuet-ngor, chief executive of the special administrative region, warned on Tuesday.
Every Hong Kong resident would be a loser should the city enter a permanent decline.
Of course, foreign politicians such as US Senate Republican leader Mitch McConnell, who have an axe to grind with China, could not care less about Hong Kong's future and the well-being of its people. After all, they still have New York and London, even Zurich or Frankfurt, should Hong Kong cease to be an international financial center. To them, messing up Hong Kong is just part and parcel of containing China's rise, and any negative impacts on the lives of Hong Kong residents is just unavoidable collateral damage.
It is telling that Western critics of the SAR's efforts to maintain law and order conveniently ignore the crackdowns on the Occupy Wall Street, Extinction Rebellion and yellow vest protests in New York, London and Paris. With the world watching, law enforcers cracked down on the protesters in those places with much higher level of forces and arrested thousands of the protesters. The callous hypocrisy they display is repulsive, to say the least.
If the condoning of the violence persists, the rioters will only go to further extremes. Only by restoring stability can Hong Kong begin to repair its image and the damage done to its society and economy."
Green light for Alibaba's listing to lift confidence in HK's economy,"Chinese mainland e-commerce giant Alibaba Group Holding Ltd has got the go-ahead from the Hong Kong stock exchange for a secondary listing that could raise as much as $15 billion, despite almost five months of violent protests in Hong Kong that have rocked the Asian financial center and weighed on investor sentiment.
Such a move, in what could be the city's biggest listing for nine years, comes as a huge boost to the local bourse which had a tough time attracting mega deals this year. It could also stand as a well-timed confidence boost for Hong Kong.
Alibaba said in a statement on Wednesday evening that it plans to issue 500 million new ordinary shares.
Alibaba, which has already been listed on New York's Nasdaq for five years, started a weeklong investor roadshow on Wednesday. Pricing is expected to be confirmed on Nov 20 and share trading on the Hong Kong stock exchange is scheduled to begin in the week of Nov 25, according to reports by the South China Morning Post, the Hong Kong English-language newspaper owned by Alibaba.
As data from Refinitiv showed, the total value of first-time shares sales at the Hong Kong stock exchange since the middle of October is $18.5 billion, next only to Nasdaq's $23.3 billion and $21.9 billion at the New York Stock Exchange.
With the gargantuan fundraising from Alibaba, the Hong Kong stock exchange may easily secure a place among the top three in the global IPO league this year, and even retain the much-coveted title as the world's leading venue for listings for two consecutive years at the last minute.
After several quiet months of the year, Hong Kong's IPO market made a huge comeback in September. Anheuser-Busch InBev NV's $5.8 billion IPO of its Asian unit and $1.6 billion float from ESR Cayman, the largest logistics real estate operator in the Asia-Pacific region and backed by private equity giant Warburg Pincus, helped revive the sentiment in the Asia's third-largest stock exchange by market capitalization.
Like Anheuser-Busch InBev NV and ESR Cayman, Alibaba planned to list in the summer but called it off due to the long-running local violent clashes and Sino-US trade tensions that soured market sentiment.
This time, it lowered the fundraising target from the initial $20 billion and forged ahead with a share sale that would be the biggest since insurance giant AIA garnered $20.5 billion back in 2010 and one of the largest floats worldwide this year, dwarfing the IPOs of Uber, Lyft and Pinterest combined.
The e-commerce giant looks to gain momentum from record-high sales on Singles Day, the biggest shopping day on the planet, when its platform sold goods worth $38.4 billion, exceeding last year's record $30.7 billion haul.
Hong Kong lost out to New York in 2014 when Alibaba opted for a mega $25-billion IPO on Wall Street in the world's largest share sale due to the SAR's years-long ban on enterprises with different voting rights for shareholders from going public.
The ban was scrapped in April last year after the Hong Kong stock exchange launched its biggest listing reform in 25 years, a move thought to be aimed at paving the way for companies like Alibaba going public in Hong Kong.
At the time, Alibaba was valued at $168 billion. It's now one of the largest listed mainland companies with a market value exceeding $480 billion, up 175 percent from its IPO price at $68.
""For people away from home, there'll come a day when they'll begin the journey home,"" HKEX Chief Executive Charles Li Xiaojia said earlier in May, adding that the flotation should ""come as no surprise and is only a matter of time"".
On Wednesday, the bench mark Hang Seng Index dropped 1.82 percent, or 493.82 points, to finish at 26571.46 points. Alibaba closed its US trading on Wednesday morning flat at $186.97.
sophia@chinadailyhk.com
Credit: Luo Weiteng in Hong Kong"
"Cease violence, respect rule of law, Tung says","Former HK chief calls on SAR to focus on livelihood issues amid protests
No compromise should be allowed to the ""black sheep"" in Hong Kong who were trying to disrupt and even destroy the city with violence, Tung Chee-hwa, vice-chairman of the Chinese People's Political Consultative Conference National Committee, the nation's top political advisory body, said on Wednesday.
Addressing a luncheon held by Our Hong Kong Foundation, one of Hong Kong's leading think tanks, Tung, who was the first chief executive of HK, called on the city's general public to draw a clear line against violence and support the police to safeguard the dignity of the rule of law.
The SAR government would never ignore such violence as Hong Kong is a city of the rule of law, Tung said, and the government, police and judges must carry out their duties.
""Above all, all citizens must obey the law,"" Tung said.
Analyzing the reasons behind the weekslong anti-government protests, Tung said that due to the long-term impasse in livelihood issues such as housing problems and a widening income gap, some young people could not envision their future and thus choose to vent their anger through ""street politics"".
He urged the SAR government to shift its focus immediately to livelihood issues that have plagued Hong Kong for years.
""The solutions cannot be delayed any longer,"" he said.
Tung said he believed that the public should be assured that the government will carry out bold reforms to restore public confidence.
Tung also reiterated he is a firm believer of a faithful implementation of ""one country, two systems"" in Hong Kong, as well as the principle of Hong Kong people governing Hong Kong with a high degree of autonomy.
The recent demonstrations have proved that Hong Kong citizens' freedom of speech and assembly is guaranteed by the Basic Law, the city's constitutional document, Tung said.
However, some anti-China forces - especially those in the United States and Taiwan - took advantage of the differences between Hong Kong and the mainland's political systems to incite destruction of the SAR's relationship with the mainland, he said.
Hong Kong people should avoid being used as ""pawns"" when these forces try to use it as a base for resistance to the Chinese central government.
Also on Wednesday, 43 people charged with rioting during an illegal assembly in Hong Kong's Central and Western district on Sunday night appeared before a magistrate at the Eastern Magistrates' Courts in Sai Wan Ho.
The charges are the most serious leveled since protests against the now-suspended extradition bill began to escalate last month.
Of the defendants, a 33-year-old man was also charged with assaulting a police officer.
They were released after each paid HK$1,000($127.8) bail in cash. During and after the hearings, masked protesters gathered in the lobby of the court and shouted slogans. Hundreds of protesters also crowded the court entrance. Some of them opened umbrellas to shelter defendants from getting filmed as they stepped out of the court.
The Hong Kong police's Tuesday night announcement of the charges filed against the radical protesters arrested during the Sunday assembly swiftly sparked demonstrations, besieging police stations in Tin Shui Wai and Kwai Chung, where some of the protesters had been in custody.
Some threw umbrellas and other objects at police officers, who used pepper spray to disperse the crowd.
A total of 11 people were injured in the subsequent clashes.
Contact the writers at mollychen@chinadailyhk.com
Credit: Chen Zimo and Kathy Zhang in Hong Kong"
