title,text
Chinese Ambassador calls for Western media to report Hong Kong in a just manner,"Chinese Ambassador to the U.K. Liu Xiaoming (Photo/fmprc.gov.cn)

 Reiterating that the Central Government has enough solutions and enough power within the limits of the Basic Law to quell any unrest, Chinese Ambassador to the U.K., Liu Xiaoming, called for media from home and abroad to report the Hong Kong issue in a just and objective manner during a press conference at the Chinese Embassy on Thursday.

 During the conference, Liu provided materials from different sources on the current situation in Hong Kong, with a short video clip showing protesters attack Hong Kong police and the public’s negative opinions towards these acts of violence, which are heavily neglected by the Western media. Following is the full text of the opening remarks given by the Ambassador:

 Opening Remarks by H.E. Ambassador Liu Xiaoming at the Press Conference at the Chinese Embassy

 Chinese Embassy, 15 August 2019

 Ladies and Gentlemen:

 Good morning! Welcome to the Chinese Embassy.

 On 3 July, I held a press conference here to answer questions about the amendments to Hong Kong’s extradition laws and to explain China’s position. For more than a month since then, the opposition in Hong Kong and some radical forces have continued to use their opposition to the amendments as an excuse for various types of radical street protests. The violence involved has escalated and the damage to the society has expanded. The movement has gone way beyond free assembly and peaceful protests. It is posing a severe challenge to law and order in Hong Kong, threatening the safety of life and property of the Hong Kong people, undermining the prosperity and stability in Hong Kong and challenging the principled bottom line of “One Country, Two Systems”. As a result, Hong Kong now faces the gravest situation since its handover.

 A handful of extreme radicals have been undermining rule of law, social order and “One Country, Two Systems” in Hong Kong. But they have taken cover under the so-called “pro-democracy movement” to hide their real intention and to whitewash their disruptive actions. This “neo-extremism” is both highly deceptive and destructive. The “neo-extremists” stormed the Legislative Council Complex, attacked the Liaison Office of the Central People’s Government in Hong Kong, assaulted police officers and brought Hong Kong airport to a standstill by illegal assembly. Their moves are severe and violent offences, and already show signs of terrorism. The Central Government of China would never allow a few violent offenders to drag Hong Kong down a dangerous abyss. We would never allow anyone to harm the rule of law and sound development in Hong Kong. We would never allow anyone to undermine “One Country, Two Systems” at any excuse. Should the situation in Hong Kong deteriorate further into unrests uncontrollable for the Government of the Hong Kong Special Administrative Region (SAR), the Central Government would not sit on its hands and watch. We have enough solutions and enough power within the limit of the Basic Law to quell any unrest swiftly.

 This is a critical moment for Hong Kong. How will this end? This question is in the mind of all those who care about the future of Hong Kong. It is also hitting headlines and making “cover stories” in British media. Our answer to this question is firm and clear: We hope this will end in an orderly way. In the meantime, we are fully prepared for the worst. So how will this end in an orderly way? I think the following four points are extremely important.

 First, the priority now is to support the SAR Government in ending violence and restoring order. I hope that Hong Kong people, especially the young people who have been led astray, would have a clear understanding of the current situation in Hong Kong and cherish the sound development of Hong Kong after the handover, which has not come by easily. I hope they will keep the big picture in mind, rally behind the Chief Executive and the SAR Government, uphold rule of law and justice in Hong Kong, and safeguard national unification as well as Hong Kong’s prosperity and stability. Hong Kong people from all walks of life must refuse to be used or coerced by the radical forces. They should say “no” to all violence and lawlessness. They should support the SAR Government in governing Hong Kong in accordance with law, and support the Hong Kong police in strict and rigorous enforcement.

 Second, the violent offenders must be brought to justice in accordance with law. It is the basic requirement of the rule of law that all laws must be observed and all offenders must be held accountable. The violent and lawless perpetrators must be brought to justice no matter who they are or however hard they try to whitewash their actions. If anyone in this country questions this point, let me ask them this: Would the UK allow extremists to storm the Palace of Westminster or damage its facilities, and get away with it? Would the UK give permission for attacking police officers with lethal weapons or set fire to the police station without any punishment? Would the UK allow so-called pro-democracy rioters to occupy the airport, obstruct traffic, disturb social order or threaten the safety of people’s life and property? Aren’t all these regarded as crimes in the UK?

 Indulging lawlessness is tantamount to blaspheming against justice. Conniving in violence is tantamount to trampling on the rule of law. No country under the rule of law, no responsible government, would sit back and watch as such violence rages on. The Central Government of China firmly supports the SAR Government and Hong Kong police in strict, rigorous and decisive enforcement, so as to bring the offenders to justice as soon as possible and uphold the rule of law and social order in Hong Kong.

 Third, foreign forces must stop interfering in Hong Kong’s affairs. Evidence shows that the situation in Hong Kong would not have deteriorated so much had it not been for the interference and incitement of foreign forces. Some Western politicians and organisations have publicly or covertly given various types of support to the violent radicals, and tried to interfere in the judicial independence of Hong Kong and obstruct Hong Kong police from bringing the violent offenders to justice.

 I want to reiterate here that Hong Kong is part of China; no foreign country should interfere in Hong Kong affairs. We urge those foreign forces to respect China’s sovereignty and security, immediately stop interfering in Hong Kong affairs, stop interfering in China’s internal affairs, and stop conniving in violent offences. They should not misjudge the situation and go down the wrong path. Otherwise, they will “lift the stone only to drop it on their own feet”.

 Fourth, the media must shoulder due social responsibilities. Since what happened in Hong Kong, I have to say, the Western media have failed to play a credible role. Instead of reporting the situation in a just and objective manner, they have confused right and wrong, given unbalanced account and misled the public. There has been massive coverage on so-called “right to peaceful protest” but few reports on the violent offences by the extreme radicals such as disruption of social order, attacks on police officers and injuries to bystanders. There has not been a word about the extensive public support for the SAR Government and for restoring law and order in Hong Kong. The lawless and violent offenders who undermine rule of law are whitewashed and named “pro-democracy activists” in media reports. But the legitimate law enforcement measures of the SAR Government and the police to uphold law and order and protect life and property of the people are labeled “repression”.

 Such selective reporting and distortion have resulted in the prevalence of wrong information and have misled the public, especially young people in Hong Kong. It is fair to say that Western media have inescapable responsibility for the current situation in Hong Kong!

 I sincerely hope that Western media would reflect on the social impact of their reporting, shoulder due social responsibilities, and report the situation in Hong Kong in a just and objective manner. I hope they would stop speaking up for the extreme violent offenders, refrain from pouring oil over the flame in Hong Kong, and foster a sound environment of public opinion so that law and order could be restored in Hong Kong.

 “Order fosters prosperity while unrest brews regress.” Given what is happening in Hong Kong, this ancient Chinese teaching cannot be more relevant.

 It is in the interests of both China and the international community including the UK to have a prosperous and stable Hong Kong, where over three hundred thousand British citizens live and work, and where three hundred British companies are doing business.

 I sincerely hope that people from all walks of life in the UK will have a clear understanding of the big picture, act in the interest of Hong Kong’s prosperity and stability, and refrain from saying or doing anything that interferes in Hong Kong’s affairs or undermines rule of law in Hong Kong. I am confident that with the support of the Central Government of China and under the leadership of the SAR Government and Chief Executive Carrie Lam, Hong Kong will bring violence to an end and restore law and order at an early date. Hong Kong, the “oriental pearl”, will once again shine brightly."
How the airport shutdown affects Hong Kong's economy in a day,"Passengers are stranded at the Hong Kong airport due to protests. (Photo/China News Service)

 The Hong Kong International Airport shut down due to protests on Monday, which severely impacted the economy and businesses, according to the authority.

 As the world's eighth busiest airport, the Hong Kong airport handles around 200,000 passengers every day. Over 230 flights were canceled on Monday due to a massive unauthorized sit-in at the airport. Five thousand protesters occupied the airport's departure and arrival halls. Crowds blocked roads to the airport and parking lots. The cancellations left tens of thousands of passengers stranded.

 Secretary for Transport &Housing Frank Chan said at a press conference on Monday, that the airport shutdown will cost Hong Kong a heavy price and the losses will be difficult to estimate. Trade and logistics are the pillar industries of Hong Kong, with a value of 370 million HK dollars (47 million U.S. dollars) per year.

 There are 73,000 Hong Kong residents employed at the airport and as many as 56,000 people are indirectly employed. Over 800,000 people's lives are closely related to the industrial chains that rely on the airport's operations, he added.

 How does the airport shutdown affect Hong Kong in a day?

 According to Dot Dot News, the paralysis of the Hong Kong airport has severely damaged the local economy, resulting in 206,000 less passengers, 13,863 tons of freight traffic losses, air cargo losses of 10.16 billion yuan (1.44 billion U.S. dollars) and revenue losses of 22.85 million yuan (3.24 million U.S. dollars), for the Airport Authority Hong Kong (AAHK) in a single day.

 Officials had urged the demonstrators to leave, so the airport could resume normal operations.

 Fewer visitors, less business

 Hong Kong is an important financial hub and home to seven Fortune Global 500 companies, includingLenovo and CK Hutchison. Protests have been rocking the city for months, and the crisis is already having a noticeable effect on the city's economy in different aspects.

 Violence has hurtthe services and retail sector, and the local tourism industry. Business groups in Hong Kong have called for an end to violencein the city.

 Aviation authorities work to ensure travel operations continue, Hong Kong International Airport reopened

 Hong Kong International Airport has reopened and will implement flight rescheduling on Tuesday, but its administrator is warning that flights could still be affected.

 Screenshot of the notice published by Hong Kong International Airport.

 The Civil Aviation Administration of China has made further moves to address the recent disruptions at Hong Kong International Airport. It says it will increase the transfer capacity at airports in the Greater Bay Area, and ensure that passengers are able to change tickets and get refunds. It says regular service between the mainland and Hong Kong will be maintained."
Commentary: Young people should stop risking their youth to create chaos in Hong Kong,"Young masked protesters in black have caused chaos in China’s Hong Kong Special Administrative Region (SAR) in recent weeks, changing the course of their lives while turning the protests against the extradition bill into a war against peace, law-based governance, and the whole of Hong Kong.

 Since June 9, more than 420 people have been arrested for illegal acts, leaving a mark of shame on their lives as well as local history.

 Used as cannon fodder by external forces, many of the protesters are young people and students, who have joined radicals in wrongdoings such as smashing public property, setting fires, spreading online rumors and participating in riots.

 As revealed in the Hong Kong Eastern Magistrates’ Courts on July 31, the 45 defendants taken before the courts for charges including rioting, assaulting police officers, and possession of offensive weapons, included a 13-year-old teenager, 20-year-old student, and a young couple who were engaged.

 No matter their age, these people must face the law due to their involvement in the violent clashes.

 Under the slogan of “breaking the law for justice” created by the opposition, these inexperienced protesters have been guided down a dangerous path where they can no longer tell right and wrong while chanting “Liberate Hong Kong; revolution of our times”.

 As the line from an ancient Chinese poem goes, “One single slip brings eternal regret, and looking back, your whole life has passed away.” These young protesters, who have been cared for under the Hong Kong government and have reaped the benefits of the “one country, two systems” principle, but now attempt to destabilize the government and abandon the fundamental basis of the “one country” principle, have risked their youth to instigate violence, and changed their lives forever.

 The tune of youth should be brisk and full of joy, vitality and positive energy, while the song of life should be energetic, enterprising, and filled with determination and courage to strive for success.

 If the youth in Hong Kong have different opinions on issues concerning people’s livelihood, they can participate in political affairs, for which the Hong Kong government has offered platforms. If they want to secure a better life, they can’t just expect others to hand it over, but should learn from those who have succeeded through hard work.

 Those young protesters, who are in the golden period of their lives, should quit the impulsive rage and turn themselves into strivers and constructors, to leave no regrets in youth and embrace a wonderful future."
NBA exec's tweet over HK denounced,"Chinese basketball fans and organizations have taken a strong stance against Houston Rockets executive Daryl Morey's tweet backing protests in Hong Kong, which have grown increasingly violent.

 With only days before the NBA tips off an overseas preseason game tour in Shanghai, Morey, the Rockets' general manager, infuriated Chinese fans by tweeting support for the protests in Hong Kong, which have led to vandalism and serious damage. The tweet has sparked criticism beyond the sport's circles in China and triggered related organizations to cut ties with the franchise.

 During the Rockets' preseason trip to Japan on Friday, Morey tweeted an image that read ""Fight for Freedom. Stand with Hong Kong"".

 That was a slogan often shouted by rioters during months of protests in Hong Kong, which were sparked by opposition to a bill to amend the special administrative region's extradition law.

 Morey deleted the post after Rockets owner Tilman Fertitta distanced his organization from its GM's opinion, saying on Twitter that Morey doesn't speak for the Rockets. The team has had long-standing support in China for being the home of basketball Hall of Fame inductee Yao Ming from 2002 to 2011. Fertitta, however, later told ESPN that ""everything is fine with Daryl and me"".

 The Chinese Basketball Association, now chaired by Yao, swiftly responded on Sunday, announcing it had suspended any exchange or cooperation with the Rockets and expressing ""strong opposition"" to Morey's ""improper remarks regarding Hong Kong"". The Chinese league has also canceled its four preseason games against NBA development league teams, including Rockets' affiliate Rio Grande Valley Vipers, originally set for Oct 19 and 20 in Su-zhou, Jiangsu province.

 The Chinese Consulate General in Houston issued a statement saying it was ""deeply shocked"" by Morey's ""erroneous comments"" and expressed ""strong dissatisfaction"". The consulate also urged the Rockets to ""correct the error and take immediate concrete measures to eliminate the adverse impact"".

 Both China Central Television and the league's digital partner Tencent have announced a suspension of all broadcasting, livestreaming and news coverage of the Rockets, one of the most-followed NBA franchises in China, blocking it in its biggest overseas market.

 The NBA, preparing for its preseason games between Los Angeles Lakers and Brooklyn Nets in Shanghai on Thursday and Shenzhen two days later, issued a statement on Monday through Mike Bass, its chief communications officer. Bass said the league understands Morey's views had ""deeply offended many"" in China, ""which is regrettable"".

 ""We have great respect for the history and culture of China and hope that sports and the NBA can be used as a unifying force to bridge cultural divides,"" the statement said.

 On Monday, Morey tweeted trying to clarify his original post.

 ""I did not intend my tweet to cause offense,"" Morey said. ""I have had a lot of opportunity since that tweet to hear and consider other perspectives."" He also said, ""My tweets are my own and in no way represent the Rockets or the NBA.""

 Rockets star guard James Harden apologized to Chinese fans after practice in Tokyo. ""We apologize. We love China,"" he said, standing alongside fellow All-Star teammate Russell Westbrook.

 Joseph Tsai, co-founder of Chinese e-commerce giant Alibaba Group, who also owns the Nets, urged the league to learn its lesson on better understanding the history of China because repairing a hurt takes a long time.

 ""The one thing that is terribly misunderstood and often ignored is that 1.4 billion Chinese citizens stand united when it comes to the territorial integrity of China and the country's sovereignty over her homeland. This issue is nonnegotiable,"" the Chinese-Canadian entrepreneur wrote in an open letter posted on social media."
Hong Kong police warn protesters over carrying guns,"When someone draws a gun, there is no way for police to tell if it's real or not. ""The police would respond with force if a gun is pointed at anyone. That could have the most severe consequences,"" said Tse Chun-chung, chief superintendent of the Hong Kong Police Public Relations Branch.

 HONG KONG, Sept. 2 -- Carrying a gun, real or replica, could have dire consequences, a Hong Kong police spokesman warned protesters at a press conference on Monday.

 When someone draws a gun, there is no way for police to tell if it's real or not. ""The police would respond with force if a gun is pointed at anyone. That could have the most severe consequences,"" said Tse Chun-chung, chief superintendent of the Hong Kong Police Public Relations Branch.

 Carrying a gun is a criminal offense by itself, Tse said.

 Tse also denied allegations that some gun-carrying protesters were police personnel in disguise, saying the guns carried by protesters were not used by the police.

 ""These vicious slanders are despicable attempts to smear police officers who act in strict accordance with the law.""

 Multiple gun-carrying rioters had been captured in photos and video footages of recent violent protests in Hong Kong.

 Radicals threw more than 100 petrol bombs during the rioting on Saturday. The petrol bombs they used are becoming more powerful, causing longer and fiercer fires. ""Should a petrol bomb hit any resident, the consequences would be unthinkable,"" Mak Chin-ho, an assistant commissioner of police, told the press conference.

 Rioters also committed arson on Saturday, setting fire on Hennessy Road, a major thoroughfare on the Hong Kong Island. They kept adding fuel into the massive flames, causing at least two explosions, said Mak.

 Mak elaborated on Sunday's unlawful gathering where radical protesters disrupted transport to Hong Kong International Airport, forcing travellers to walk for miles to catch flights.

 Some protesters put iron bars and other obstacles on the tracks of the Airport Express, vandalized metro stations and blocked roads with mills barriers and luggage trolleys, Mak said.

 These protesters violated a court injunction against obstructing the proper use of the airport, and are liable for contempt of court, he said.

 ""These violent acts have no excuses. People who try to justify them are condoning violence,"" Mak said of the weekend's violent events.

 A total of 159 people were arrested for the massive violence in Hong Kong at the weekend, bringing the number of total arrests to 1,117 since protests began in early June."
US House bill on HK spurs strong protest from Beijing,"The United States House of Representatives' passage on Tuesday of the so-called Hong Kong Human Rights and Democracy Act of 2019 has sparked strong opposition from China, which said it will take countermeasures to safeguard its sovereignty, security and development interests.

 ""If the relevant act were to become law, it would not only harm China's interests and China-US relations, but would also seriously damage US interests,"" said Foreign Ministry spokesman Geng Shuang in an online statement on Wednesday.

 Geng said that the US House ignored the facts and called black ""white"" by referring to serious crimes like arson, vandalism and assaults on police as issues of human rights and democracy.

 ""It fully revealed the double standards the US applies, the hypocrisy of some people in the US on human rights and democracy, and their evil intentions to undermine Hong Kong's prosperity and stability and contain China's development,"" he said.

 He urged the US to clearly understand the situation, immediately stop advancing the act and stop meddling in Hong Kong's affairs, which are China's internal affairs.

 According to a statement issued on Wednesday by the Office of the Commissioner of the Ministry of Foreign Affairs in the Hong Kong Special Administrative Region, the passage of the bill by the US House openly encourages opposition and radical forces in Hong Kong, tests the bottom line of the ""one country, two systems"" principle and tramples upon international law and basic norms governing international relations.

 In the name of ""human rights and democracy"", some politicians in the US have attempted to undermine Hong Kong's role as an international finance, trade and shipping center, intimidated the just forces committed to stopping violence and ending chaos and provided shelter for violent extremists in Hong Kong, the statement said.

 The Hong Kong and Macao Affairs Office of the State Council and the Foreign Affairs Committee of the National People's Congress also issued condemnations of the act on Wednesday.

 Jon R. Taylor, chair of the University of Texas at San Antonio's department of political science and geography, told China Daily that the bill's consequences will likely be economic and cultural — with reduced opportunities for US investment and fewer US tourists.

 Taylor said a stable Hong Kong serves everyone's interests, and the US should be concerned that the increasing acts of violence will only lead to greater chaos.

 Mike Wong, vice-president of the San Francisco chapter of Veterans for Peace, said, ""We oppose any interference by elected US lawmakers to spend US tax dollars to support the illegal protesting in Hong Kong.""

 Wong's organization is leading a petition calling on US lawmakers to end interference in Hong Kong and pay attention to domestic problems such as homelessness, inadequate healthcare, housing and gun violence.

 Lawrence Ma Yan-kwok, chairman of the Hong Kong Legal Exchange Foundation, said, politically, Hong Kong provides an angle for the US to make up a story or excuse to condemn China or possibly seek international condemnation. In addition, Ma said the act is a way for the US government to divert public attention from its own political or policy deficiencies.

 Lia Zhu in San Francisco contributed to this story."
"Hong Kong people express support for police, calling for end to violence","Hong Kong people come out in large groups to support the police.

 Police are praised for professionalism, exercising restraint.

 Police have to deal with the enormous workload and emotional stress.

 HONG KONG, Aug. 10 -- Large groups of Hong Kong people visited several police stations in Hong Kong Saturday to express their firm support for and utmost respect to the police force.

 The scene stood in stark contrast to the chaotic and violent besieges of police stations by black-clad protesters on many nights over the past weeks.

 ""The police have been working really hard to safeguard social order. We came here to show our support,"" said a resident surnamed Chan, who visited Kwai Chung Police Station with his wife and son. The boy gave the police a hand-written card as a gift.

 ""I hope our children can learn to love peace and how to act as righteous people,"" Chan said. ""I also want to see society restore order and for there to be no more violence.""

 Local business leader Raymond Tsoi Chi-chung and his friends visited Central Police Station to express their support to the ""core force for protecting Hong Kong.""

 ""Recent violent incidents have reduced Hong Kong to an economic trough,"" Tsoi said. ""I hope Hong Kong people can focus on stabilizing the economy.""

 Citizens present a hand-written card as a gift to a police officer at Kwun Tong Police Station in Hong Kong, south China, Aug. 10, 2019. (Xinhua/Lui Siu Wai)

 A police officer surnamed Lau has become an internet celebrity after a video went viral showing him confronting a crowd of protesters that had surrounded and attacked him.

 ""Hong Kong police are capable of coping with the mobsters, but it has torn my heart out either to hit them or not, as they are also Chinese,"" said Lau in a text message to a reporter, which drew immense online support for both his bravery and compassion.

 Carrie Lam, chief executive of the Hong Kong Special Administrative Region (HKSAR), on Friday visited Wong Tai Sin Police Station and dormitory quarters which had been attacked by radical protesters. Lam expressed thanks to the police personnel for their hard work to safeguard public security in Hong Kong.

 Lam also demanded renovation of the damaged buildings and heightened security in the dormitory quarters to give the peace back to the police families.

 Chief Executive of the Hong Kong Special Administrative Region (HKSAR) Carrie Lam attends a press conference in Hong Kong, south China, Aug. 9, 2019. (Xinhua/Lui Siu Wai)

 PROFESSIONAL AND RESTRAINED

 Over the past two months, the Hong Kong police have been praised for showing professionalism and exercising restraint with the use of appropriate force to cope with violent protests.

 ""The approach the police adopted to dealing with violence is appropriate and balanced,"" said Chan Man Ki, founding president of the Small and Medium Law Firms Association of Hong Kong.

 Chan noted that far from rallying in a peaceful manner, the protesters have committed various offenses on the street, ranging from setting fires and throwing rocks and iron bars at the police to using offensive weapons, including explosives and homemade sharp objects, and besieging police stations.

 ""Facing violence of such degree, the police had every right to use appropriate force in an effort to end violence and protect public safety,"" said the legal expert.

 People visit Central Police Station to express their support for the police force in Hong Kong, south China, Aug. 10, 2019. (Xinhua/Wu Xiaochu)

 During the protests, police officers balanced the exercise of the right to freedom of speech for protesters and the right of other people to use the roads, a Hong Kong police officer told Xinhua.

 But police were mandated to take action when crimes were committed, said the officer, who declined to be named or disclose his rank.

 ""All the duties assigned to on-site police officers bear one characteristic: totally not proactive,"" he said.

 The officer said he saw in person one of his colleagues hit hard by a protester in the face.

 ""Part of his eyeball collapsed, which severely affected his eyesight. The injury may be permanent,"" he said.

 In response to the attacks, the police officer said his colleagues only resorted to the minimum use of force, such as using batons, tear gas and rubber rounds to disperse the crowd. ""We never used any lethal or deadly weapon against the protestors.""

 Elsie Leung, former secretary for justice of the HKSAR government, said various actions of the protesters have gone far beyond the realm of peaceful demonstrations -- ranging from storming and vandalizing the Legislative Council building and storming the institution of the central government in Hong Kong to paralyzing the transport network and assaulting the police force with bricks and petrol bombs.

 ""No one is above the law,"" she said, stressing that all the offenders should be brought to justice.

 A child visits Central Police Station to express her support for the police force in Hong Kong, south China, Aug. 10, 2019. (Xinhua/Wu Xiaochu)

 ENORMOUS STRESS

 While battling to contain violence on the street, Hong Kong police officers had to face online assault, enduring all sorts of ridicule, humiliation and even threats.

 ""Many police officers are working more than 10 hours each day. They are also under tremendous mental stress for being assaulted by the radicals on social media,"" said Lam Chi-wai, chairman of the Junior Police Officers' Association of the Hong Kong Police Force.

 ""Even so, they are still working hard and sparing no effort to safeguard social stability,"" Lam said.

 ""We are facing a very serious situation of harassment on ourselves and family members, including kids,"" the unnamed police officer said. ""We were being attacked at every angle imaginable.""

 In some online chat groups, the radicals used abusive language against the police, drew caricatures and made videos to embarrass them and even revealed their personal information as a way of intimidation and threat.

 The enormous workload and stress on the police officers have taken a toll on their families members.

 Citizens visit Kwun Tong Police Station to express their support for the police force in Hong Kong, south China, Aug. 10, 2019. (Xinhua/Lui Siu Wai)

 During a recent rally held by police supporters, organizers played an audio clip featuring the worrying wife of a police officer.

 ""As the spouse of a police officer, I couldn't sleep many nights and don't know what to do,"" she said. ""But I feel obliged to speak out (against violence).""

 The audio clip ended with the sound of a little girl asking, ""Daddy, when are you coming home?""

 A Hong Kong resident surnamed Wong said many of her family members are working on the police force, and she felt heartsore to see them work day and night to keep public order.

 ""I hope the chaotic situation will subside and we can get back to our normal days as soon as possible,"" she said.

 The central authorities have also expressed unswerving support for the Hong Kong police.

 At a press conference in late July, Yang Guang, a spokesperson for the Hong Kong and Macao Affairs Office of the State Council, expressed understanding for the Hong Kong police force and their families for the tremendous stress they have been under.

 ""I'd like to take this opportunity to pay our high respect to the outstanding Hong Kong police officers who have been on the job, performed their duties, showed no fear, and endured a lot of humiliation,"" said Yang."
"No compromise with ""black sheep"" attempting to disrupt Hong Kong's social order: Tung Chee-hwa","HONG KONG, July 31 -- Tung Chee-hwa, vice chairman of the National Committee of the Chinese People's Political Consultative Conference, said here Wednesday that continuous turmoil and violence have severely damaged Hong Kong's rule of law and business environment, while also spoiling the confidence of the international community in Hong Kong and even the relationship between the mainland and the Hong Kong Special Administrative Region (HKSAR).

 At a lunch meeting organized by Our Hong Kong Foundation, a think tank he founded and chairs, Tung said that he believed there might be foreign forces behind the storm, given the scale of the protests and the savvy way they have been organized.

 Some foreign politicians, those anti-China elements in particular, have always harbored the ulterior motives of turning Hong Kong into a battle field to damage the relationship between the mainland and the SAR.

 ""Hong Kongers shall by no means be used by them,"" said the former chief executive of the SAR.

 He was confident that Hong Kong people will support the SAR government and the police in upholding the rule of law and taking decisive measures to restore social order.

 Tung said that there should be no compromise with those ""black sheep"" who disrupted Hong Kong's social order and attempted to tear Hong Kong apart.

 He urged the SAR government to swiftly tackle long-standing social issues and firmly uphold the principles of ""one country, two systems,"" ""Hong Kong people administering Hong Kong"" and a high degree of autonomy.

 Tung called on Hong Kong people to maintain confidence in Hong Kong and the whole country.

 Should we keep our confidence, inclusiveness and perseverance, Hong Kong people, with our wit and courage, can definitely ride the waves forward towards long-term stability and prosperity, said Tung."
"China lashes out at U.S. politicians for indulging, supporting anti-China disruptors in HK","BEIJING, Sept. 11 -- It is because of the indulgence and support by some U.S. politicians that the anti-China disruptors in Hong Kong are so reckless and unscrupulous, a Chinese Foreign Ministry spokesperson said Wednesday, demanding them stop condoning violent criminal offenses and stop meddling in Hong Kong affairs immediately.

 Some U.S. lawmakers submitted a bill to the Congress on Tuesday, calling for a suspension of sales of law enforcement equipment by U.S. companies to Hong Kong because they claimed that the police in Hong Kong have been widely criticized for what they did to the protesters. The law enforcement equipment includes tear gas, pepper spray and rubber bullets.

 In response, Chinese Foreign Ministry spokesperson Hua Chunying said: ""I wonder if the U.S. Congressmen want to save these anti-riot equipment to deal with problems at home?""

 Speaking at a daily news briefing, Hua said that with regard to what happened in Hong Kong recently, the facts are clear.

 More and more mainstream international media have reported the true situation in Hong Kong with on-site coverage. ""For example, I just saw many high-resolution photos released by some Russian media, depicting demonstrators' weapons like umbrellas with knives and barbs hidden inside and gasoline bombs,"" she said.

 The reports said that some were carrying out terrorist and criminal activities under the cover of freedom and democracy, and the root cause of Hong Kong's violence and chaos lies with the malicious forces behind the scene. The so-called press freedom in Hong Kong is nearing absurdity, according to the reports.

 ""I would like to ask those U.S. lawmakers, when the violent extremists in Hong Kong brutally assaulted and injured the police and brought public facilities like the airport and subway to a standstill, where is the rule of law that you claim to advocate? When personal information of more than 1,000 police officers and their families were illegally exposed and they were targeted by crazy cyber bullying and threats, where are the human rights that you claim to champion? When people holding different views were chased, surrounded and beaten by black-clad demonstrators wearing masks, where is the freedom you claim to stand for?"" she said.

 Hua pointed out that some U.S. lawmakers are beautifying the violent criminal offenses as fight for human rights and freedom. At the same time, they are defaming Hong Kong police by calling their forbearance and restraint ""overuse of force.""

 ""There is no worse insult to freedom, democracy and human rights than this. It is open disregard for the mainstream public opinion of ending violence and chaos and restoring order, and it exposes their stark hypocrisy and double standard,"" she said.

 ""How did the U.S. police handle demonstrations? I believe many have vivid memories of the 2011 Occupy Wall Street movement, the 2015 unrest in Baltimore, Maryland, as well as the recent demonstrations in Portland, Oregon. If the scenes in Hong Kong were to appear in the U.S., would the U.S. lawmakers still be so 'kind'? We are curious to see,"" she said.

 ""It is because of the indulgence and support by some U.S. politicians that the anti-China disruptors in Hong Kong are so reckless and unscrupulous,"" Hua said.

 She said that at a recent press conference on the situation in Hong Kong, Spokesperson Yang Guang of the State Council Hong Kong and Macao Affairs Office quoted Man Jiang Hong (a classical Chinese poem) composed by Chairman Mao Zedong in 1963.

 ""Today I would like to add the following two lines: The ants climbing up a locust tree congratulate themselves for running a great empire, but it won't be easy for them to shake the tree,"" Hua said.

 ""I will reiterate that Hong Kong affairs are purely China's internal affairs. No foreign government, organization or individual has any right to interfere. Those playing with fire on this issue will end up getting burned themselves,"" she said.

 ""We advise certain people in the U.S. to stop pretending to be asleep, stop condoning violent criminal offenses, and stop meddling in Hong Kong affairs immediately,"" she added."
HKSAR gov't strongly condemns protesters' storming of liaison office of China's central gov't,"HONG KONG, July 21 -- The Hong Kong Special Administrative Region (HKSAR) government on Sunday evening strongly condemned some radical protesters' storming of the Liaison Office of the Central People's Government in the HKSAR.

 A spokesperson for the HKSAR government said the liaison office is one of the offices set up by the central people's government in the HKSAR and has constitutional functions.

 The HKSAR government strongly condemns the protesters who blatantly challenged the national sovereignty by maliciously besieging and storming the liaison office's building as well as defacing the national emblem, the spokesperson said.

 ""The HKSAR government will deal with these acts in a serious manner in accordance with the law,"" the spokesperson said. The HKSAR government has always respected the public's expression of their aspirations peacefully, the spokesperson added.

 ""However, a series of incidents occurred recently, including the recurrence of illegal protests after peaceful processions, charging police cordon lines, besieging the Police Headquarters and blocking roads. The police also found illegal storage of dangerous goods and a large number of offensive weapons,"" the spokesperson said.

 The HKSAR government is concerned that a small number of radicals incited the masses in an organized manner, challenged the rule of law, and even stormed the liaison office of the central government.

 ""Such acts threaten the law and order in the SAR and 'one country, two systems'. It is totally unacceptable to the society,"" the spokesperson added."
