title,text
"1,474 arrested in Hong Kong's drawn-out violence: police","HONG KONG, Sept. 20 (Xinhua) -- The Hong Kong police said Friday that a total of 1,474 people, aged between 12 and 84, have been arrested in violent protests that have roiled Hong Kong since June.
Kong Wing-cheung, senior superintendent of the Police Public Relations Branch (PPRB), told a media briefing that 207 people have been charged with offences ranging from rioting and unlawful assembly to criminal damage and possession of offensive weapons.
Tse Chun-chung, chief superintendent of PPRB, dismissed ungrounded accusations in media and online, including police officers from the Chinese mainland infiltrating in the Hong Kong police and Hong Kong police officers committing rape and murders.
""We must emphasize that these allegations are totally false and ungrounded, and they are inciting public hatred and tearing our society apart,"" Tse said.
""No civilized society will condone such acts,"" he said.
Unprecedented scenes of violence have been playing out in Hong Kong over the past few months, as radical protesters assaulted police with petrol bombs and bricks, prompting the latter to respond with tear gas in some cases.
The Hong Kong Police Force said that over 2,200 police officers and their family members have been doxxed since June, as online hate speech surged amid the unrest."
Hong Kong cancels all flights as protesters disrupt airport,"HONG KONG, Aug. 12 (Xinhua) -- All flights in and out of China's Hong Kong Special Administrative Region were cancelled on Monday due to a protest held in the Hong Kong International Airport, according to local airport authority.
All check-in services were suspended, said the Airport Authority Hong Kong in a statement on Monday afternoon, adding that departing flights that had completed check-in procedures and arriving flights already heading to Hong Kong were excluded from the suspension.
The Airport Authority Hong Kong said it has launched an emergency management center in the airport and is keeping close contact with airliners to try to resume operation as soon as possible.
The airport authority also advised the public to avoid trips to the airport, citing traffic congestion and full parking lots.
Four bus services of the airport express have changed route and one bus station in the airport has also been closed, according to local traffic authority."
Commentary: Time for West to get rid of bias and show world the real Hong Kong,"BEIJING, Aug. 15 (Xinhua) -- As the latest incident in the Hong Kong chaos, violent radicals tied up both hands of a reporter from Global Times, a newspaper in the Chinese mainland. They besieged and assaulted him, causing multiple injuries.
Such an infringement of human rights and press freedom has drawn wide condemnation. It offers yet more proof that the protest in the Hong Kong Special Administrative Region has become violent and illegal. Some Western media, however, once again turned a blind eye, challenging the core principles of journalism and showing bias and double standards over issues concerning China.
Let's take a look at the media coverage of two large-scale protests, one in 2011 and the other in 2019.
In the first case, when protesters demonstrated for weeks, marching with banners, shouting slogans and camping in the city center, some Western media described the ""violence"" as ""one police officer suffered minor injuries after being knocked off a scooter,"" while others focused on sexual assaults in the camp.
The reports quoted police sources a lot, justifying the arrests of hundreds, which turned into thousands in the end, as saying the protesters blocked traffic and caused inconvenience in the city.
In the second case, protesters have demonstrated for weeks, smashing the glass wall of a local government building with iron sticks, injuring police officers, smudging the national emblem, throwing the national flag into the sea, disrupting order at an airport, forcing the cancellation of flights, stranding thousands of passengers and beating passers-by.
""We cannot avoid this. It is somehow unavoidable because we fight for our final goal,"" a CNN report quoted a protester as saying. In other reports, the protesters were described as being ""apologetic"" after the violence.
Few police voices could be heard, and police officers were portrayed, both in words and pictures, as using tear gas, pepper spray, and batons and firing rubber bullets.
The first case is the Occupy Wall Street movement and the second is the ongoing protest in Hong Kong.
When the Western reports described the protests as ""peaceful,"" few gave details such as how protesters destroyed the glass wall and defaced the national emblem. Would Western governments allow such damage to their parliament houses as well?
When the reporters interviewed dozens of protesters and claimed that they were beaten, few bothered to investigate why the police officers were injured.
When they managed to find some foreign passengers stranded at the airport who said the situation was acceptable and supported the protesters, they deliberately ignored a larger number of others who found it unacceptable.
Chunsheng Bai, a professor of communication studies at California State University in Los Angeles, once told Xinhua that the Western mainstream media had done a very poor job in reporting certain negative things in their own countries, such as government corruption and greedy practices by Wall Street, big banks and rich corporations.
The biased reports can be extremely harmful as they mislead readers and distort public perception. Western media should engage in fair and unbiased reporting since readers are entitled to know what's really going on in Hong Kong."
"2nd LD: Radicals vandalize Hong Kong metro stations, throw petrol bombs","HONG KONG, Sept. 29 (Xinhua) -- An unlawful assembly in Hong Kong turned violent again on Sunday as radical protesters vandalized subway stations, set fires and hurled petrol bombs.
Destructive acts were committed extensively in areas of Admiralty and Wan Chai in Hong Kong Island, as rioters threw Molotov cocktails into the Wan Chai Mass Transit Railway (MTR) Station and set fires on roads and near MTR entrances.
Some radicals hurled bricks and petrol bombs at police officers trying to keep order near the headquarters of the Hong Kong Special Administrative Region (HKSAR) government.
Traffic was disrupted as protesters moved trash cans and dismantled iron railings. They also broke road surface to collect bricks used against the police.
At around 6:15 p.m. (local time), a black-clad man scaled a flagpole outside the Queen Elizabeth Stadium in Wan Chai and removed the Chinese national flag from the flagpole while a mob around held umbrellas to shield him. They later torched the flag on the ground.
The desecration of the national flag has occurred a number of times in recent unrests. The HKSAR government has strongly condemned such acts, saying they violated the National Flag and National Emblem Ordinance and offenders could face imprisonment for up to three years.
Hong Kong police said in a statement that the violent acts on Sunday afternoon posed ""a serious threat to the safety of everyone at scene,"" and after repeated warnings to the radicals went futile, they had deployed tear gas and used appropriate force to disperse them.
Given the violent incidents, 23 bus routes were suspended and more than 70 had traffic diversion. Metro trains also had to skip several stations in affected areas.
Several shopping malls were closed, and the swimming pool, tennis courts and bowling greens of Victoria Park and the Hong Kong Central Library also suspended services.
""Of course it will affect our business and cause sales to fall,"" said a woman when pulling down the shutters of a grocery store in the shopping district of Causeway Bay at about 2:00 p.m. (local time). ""We had to close early because the protest may bring tear gas.""
Some hotels in Wan Chai temporarily shut their gates as a gaggle of protesters walked by and advised their guests to mind their personal safety.
The violence on Sunday followed a night of unrest on Saturday that saw radicals block roads and throw petrol bombs outside the HKSAR goverment headquarters complex.
Since June, Hong Kong has witnessed escalating violence that originated from protests over the proposed ordinance amendments concerning fugitive offenders transfers.
Although the HKSAR government has withdrawn the amendments, violence continued as protesters veered off their original agenda to raise the ante, causing a split in society and taking a heavy toll on the economy.
On Thursday evening, Chief Executive of the Hong Kong Special Administrative Region Carrie Lam and other officials had candid communication with the members of the public at the first ""Community Dialogue."" Lam said she will continue reaching out to people through dialogues to seek a way out for Hong Kong."
"Violent, disruptive protests to hurt HK's prosperity, stability: former Dutch diplomat","THE HAGUE, Aug. 13, (Xinhua) -- The increasingly violent and disruptive protests in China's Hong Kong are bad for the economic hub and will hurt its prosperity and stability, said a former Dutch consul-general to Hong Kong.
Jochum Haakma, who served as consul-general of the Netherlands in Hong Kong/Macao and Shanghai from 1997 to 2006, made the remarks in a recent interview with Xinhua.
""Hong Kong has continued to prosper under the 'one country, two systems' principle and has become over the years economically more and more integrated with the mainland,"" said Haakma, currently chairman of the Netherlands-China Business Council and chairman of EU-China Business Association in Brussels.
""The Greater Bay Area initiative is a good example where high tech and R&D in Guangdong Province go hand in hand with the more advanced and refined international financial expertise and opportunities that Hong Kong brings to the equation,"" he said.
""The Belt and Road Initiative also offers enormous opportunities for a closer cooperation between Guangdong Province, the mainland at large and Hong Kong,"" he said.
However, the increasingly violent and disruptive protests are very bad for the image and reputation of Hong Kong as an economic and financial hub in the region, said Haakma.
""It will certainly impact the prosperity and stability of Hong Kong in the long run. The GDP growth rate has already adjusted to a far lower percentage,"" said Haakma, who has more than 35 years of China experience.
Haakma said the violent actions have gone beyond the freedom of demonstration and assembly and ""are merely caused by a small group of radicals.""
He expressed his belief that the government of China's Hong Kong Special Administrative Region (HKSAR), under the ""one country, two systems"" principle, will be able to clear the situation without any interference from outside.
China has slashed foreign interference on the Hong Kong situation and vowed that any attempt to interfere in Hong Kong affairs and China's internal affairs is doomed to failure.
""Any attempt to undermine the 'one country, two systems' and Hong Kong's prosperity and stability will surely be resolutely opposed by all Chinese people, including Hong Kong compatriots,"" said Foreign Ministry spokesperson Hua Chunying last Wednesday.
Hua urged the United States and some other Western countries to honor their commitment and stop supporting violent activities and intervening in Hong Kong affairs in any form, saying there are clear signs of foreign manipulation, plotting and even organization in the relevant violent incidents judging from what was reported by the media."
"Man charged with insulting national flag, denied bail in Hong Kong","HONG KONG, Sept. 7 (Xinhua) -- A man arrested for arson and burning a Chinese national flag during last weekend's protests near the Hong Kong International Airport appeared in court on Saturday and was denied bail.
The 22-year-old man was arrested for setting a Chinese national flag, banners, water-filled barriers and other objects on fire during protests in Tung Chung on Sept. 1.
Charged with criminal damage, conspiracy to desecrate the national flag, conspiracy to commit arson and arson, the man appeared in court at the Kowloon City Magistrates' Courts of Hong Kong Special Administrative Region on Saturday morning.
The case was adjourned to Nov. 15, pending further investigation, including the examination of the retractable batons and suspected air guns seized at the scene, as well as CCTV footage and the defendant's public transport card records.
Due to the seriousness of the case, the defendant was denied bail and remanded in custody."
1st LD Writethru: Hong Kong police ban Saturday's rallies over safety concern,"HONG KONG, Aug. 29 (Xinhua) -- Hong Kong police have banned the application of public processions on Saturday to ensure the safety of residents and public order after several similar events turned extremely violent recently.
Kwok Pak-chung, regional commander of the Hong Kong Island, said at a daily press conference here on Thursday that the police have banned the application for a public meeting and public processions in Central and Western Districts on this Saturday, without naming the applicant.
""The objection is in the interest of public safety, public order, and protection of rights and freedom of other residents,"" Kwok said.
Recent peaceful demonstrations have easily descended to violent incidents and quickly spread to more areas in Hong Kong, with rioters tearing down public facilities, assaulting police officers with deadly weapons, vandalizing shops, and attacking residents.
The police believe certain protesters will commit violent acts during the proposed gathering, Kwok said. ""We have noticed a lot of online comments to propagate the use of extreme violence in the coming protests. Some even went to the extreme of promoting deadly violence.""
Kwok said there is a very high chance that these proposed public events will be hijacked as radicals have indeed realized their extreme ideas into reality. ""Police must take proactive step to prevent such violence.""
New arrests have been made for offenses in protests over the last two months. Tse Chun-chung, chief superintendent of police public relations branch, said eight males were detained Wednesday, with seven of them involved in the besiegement of the Hong Kong Legislative Council, Police headquarters, or Hong Kong International Airport.
Tse also said personal privacy of 1,662 police officers and their family members have been leaked online since June and some even incited others to threaten and harass them, as well as use their information to illegally borrow money.
The police have arrested 19 related suspects, including four females, since July 2, Tse said."
"Xinhua Asia-Pacific news summary at 1000 GMT, July 29","PHNOM PENH -- Cambodian Prime Minister Samdech Techo Hun Sen and Chinese Ambassador to Cambodia Wang Wentian here on Monday attended an event to mark the completion of concrete seat installation at the China-funded national stadium.
The stadium is being developed by the China State Construction Engineering Corporation (CSCEC) under the China's grant aid of 1.1 billion Chinese yuan (about 160 million U.S. dollars). (Cambodia-China-Stadium)
- - - -
KABUL -- Afghanistan's capital Kabul witnessed a deadly terrorist attack on Sunday, the first day of the start of presidential election campaign in the country plagued by conflict.
In the deadly attack, launched by a group of militants at 4:40 p.m. local time on Sunday on the office of vice president candidate Amrullah Saleh, according to Interior Ministry spokesman Nasrat Rahimi, 24 people, including four attackers, were killed and 50 others injured. (Afghanistan-Attack)
- - - -
HONG KONG -- Violent protesters organized illegal gatherings and even attacked police officers in China's Hong Kong Special Administrative Region (HKSAR) at the weekend. Members of the Hong Kong legal profession deplored these radical acts, which they said have sabotaged the social peace and challenged the legal system.
The legal professionals called upon all members of the society to show support for the Hong Kong Police Force in maintaining the rule of law, so as to restore the social order as soon as possible. (Hong Kong-Protests)
- - - -
SYDNEY -- Western Australian (WA) State Treasurer Ben Wyatt will travel to China this week, meeting with key investors and stakeholders in order to stir up investment and maintain relations, officials said on Monday.
Accompanying the treasurer will be a delegation of senior business figures, primarily from the resource sector, as well as representatives from four major universities. (Australia-China-Treasurer)"
"Legal professionals of Hong Kong deplore damage of legal system by illegal gatherings, violence","HONG KONG, July 29 (Xinhua) -- Violent protesters organized illegal gatherings and even attacked police officers in China's Hong Kong Special Administrative Region (HKSAR) at the weekend. Members of the Hong Kong legal profession deplored these radical acts, which they say have sabotaged the social peace and challenged the legal system.
The legal professionals called upon all members of the society to show support for the Hong Kong Police Force in maintaining the rule of law, so as to restore the social order as soon as possible.
 CHALLENGE OF LAW NEVER TOLERATED IN ANY SOCIETY
The protesters have been deliberately breaking the law during the past two days as the police have clearly objected to the application for the public processions and the Appeal Board on Public Meetings and Processions have also rejected the relevant appeal, said Tony Kan Chung Nin, a member of the National Committee of the Chinese People's Political Consultative Conference and founding chairman of the Association of Hong Kong Professionals.
""In any country or region, if people don't obey the law, the society will fall into chaos,"" he said, expressing fury at the Hong Kong opposition camp which has been trying to find excuses for the law-breaking behaviors.
Every Hong Kong citizen should obey the law in Hong Kong. The gatherings during the weekend were illegal and nobody should ever have participated in the processions, said Jimmy Ng Wing-ka, a member of the Legislative Council of the HKSAR.
""The violent protesters have broken many law items, including criminal damage, arson, unlawful assemblies, riot, obstructing police officers' execution of duties, assaulting police officers, fighting in a public place, with some serious violations carrying life imprisonment,"" said Lawrence Ma, chairman of the Hong Kong Legal Exchange Foundation.
Violence has been escalating during the past month with some people even carrying assaulting weapons. Violence has been overriding the law and is developing into extreme violence, said Maggie Chan Man Ki, solicitor and founding president of the Small and Medium Law Firms Association of Hong Kong.
Some violent radicals have stormed government buildings and assaulted law enforcers, crossing the bottom line of peace, seriously threatening the public security and rule of law in Hong Kong and severely challenging the ""one country, two systems"" in Hong Kong. These acts should never be tolerated by Hong Kong and the country and should be strongly condemned, said Albert Wu, a practising barrister in Hong Kong.
The rule of law and spirit of law-abiding have been the key to the long-term peace and prosperity of Hong Kong, said Raymond Li, a trainee solicitor in Hong Kong. Born in Hong Kong and having lived here for 30 years, he said every person who loves Hong Kong feels sorrowful that law-breaking behaviors have been taking place in Hong Kong.
""The Hong Kong society has become less civilized and people now are not valuing rational communication as before. Nowadays whoever is more violent becomes the boss. This should never be tolerated,"" he said.
He called upon all Hong Kong lawyers and Hong Kong citizens to support Hong Kong police in decisively enforcing the law and arresting all law breakers in accordance with the law.
 OPPOSITION CAMP BLAMED FOR ENCOURAGING, CONNIVING SABOTAGE OF RULE OF LAW
Lawrence Ma expressed sorrow for the undermining of Hong Kong's rule of law, saying, ""Hong Kong, renowned for discipline and rule of law, has been harassed by the bunch of mobs for quite a time. It is a disgrace to Hong Kong.""
Jimmy Ng said that acts of the illegal protesters have been damaging Hong Kong's legal system and rule of law.
""Knowingly breaking the law would spoil the confidence of Hong Kong residents and the international community in the rule of law of the region,"" he said.
Ng also blamed the spread of illegal acts on the opposition camp. The opposition, according to Ng, has two motives in defending the illegal rallies: firstly, it eyes elections, hoping to rake in more votes; secondly, it is always keen to challenge the government.
""Behind the scene of the demonstrations, they (the opposition politicians) stir up and help boost the violent protesters' confidence,"" said he.
Recalling the remarks made by some opposition leaders during the past over one month, Maggie Chan said the comments from the opposition legislators have whitewashed violence, helping it escalate step by step to the level of the committing of arson and possession of assaulting weapons.
""I think those opposition legislators who encourage violence must be held accountable for these violent incidents,"" she said.
The illegal demonstrations are not merely targeting the proposed amendments to the Fugitive Offenders Ordinance and Mutual Legal Assistance in Criminal Matters Ordinance, but also the administration of the SAR and the principle of ""one country, two systems,"" she opined.
Chan called for more support to police enforcement of the law and zero tolerance of illegal acts.
""Law and politics are both important. Any political appeals must be made within the framework of the law,"" she said.
Raymond Li was furious about the opposition's agitative political rhetoric to instigate the youth to stage illegal protests and commit violence.
He said that the government and the whole legal profession, on the one hand, must sternly condemn the violent acts, and on the other hand must swiftly sue the suspects according to the crime ordinance.
 HONG KONG PEOPLE SHOULD SUPPORT POLICE IN DEFENDING RULE OF LAW
Speaking highly of the performance of the Hong Kong Police Force, Tony Kan said they have exercised restraint and refrained from excessive use of force and escalation of the conflicts.
""The Hong Kong police are very rational and professional in enforcing the law,"" he said, suggesting that the police now are totally justified to boost the use of force when facing violent assaults.
Echoing Kan, Jimmy Ng said that while being attacked by violent protesters, the police had issued warnings before taking necessary and appropriate measures of force.
He praised the police for their hardworking and firm attitude, saying, ""Many police officers had to be on duty for more than 10 hours a day under such difficult circumstances to uphold social peace and stability.""
The whole society should express gratitude to the police for their wholehearted devotion and professionalism, Maggie Chan said, noting that the police are an important force to maintain social stability under the principle of ""one country, two systems.""
She called on Hong Kong citizens to give full support to the police in strictly enforcing the law, noting that when violent acts escalate, it is even more necessary for the police to fulfil their duties in the utmost efforts in order to bring all offenders to justice.
Hailing the performance of the Hong Kong police, Raymond Li expressed the hope that the police will stand up to the pressure and perform their duties in accordance with the law.
Li also called on the Hong Kong people to support the police with actions to help safeguard Hong Kong's peace and stability."
"Interview: U.S. gives ""false signals"" to Hong Kong violent protesters, says scholar","NEW YORK, Oct. 14 (Xinhua) -- The U.S. government is giving ""false signals of assurance and support"" to violent protesters in China's Hong Kong Special Administrative Region (HKSAR), said a renowned U.S. expert on China.
""With regard to the U.S. role, it has been deeply unhelpful,"" said Sourabh Gupta, a senior fellow at the Washington-based Institute for China-America Studies, in a written interview with Xinhua on Monday.
In terms of the U.S. official policy position, it is ""a reasonable one: the Basic Law is supreme and all parties must adhere to it fully,"" said Gupta.
""The real problem has been the U.S. veiled intentions: to first stir the pot, and thereafter to fan the flames of protest by providing oxygen to the worst political and militant elements within the protest movement,"" he said.
""Not once have I heard the U.S. strongly condemn the unacceptable violence that we now casually see on a day-to-day basis ... even though both the Hong Kong government and the central government have scrupulously adhered to 'one country, two systems' (principle) throughout the protest period,"" he said.
The expert noted that the United States is ""giving false signals of assurance and support to the worst elements within the protest movement ... and it is doing so knowingly.""
""But it has no scruples running with the hares and hunting with the hounds, regardless of the consequences, so long as it can embarrass Beijing,"" he said. ""This is what U.S. policy has come down to.""
Gupta said the violent protests in Hong Kong ""should have ended weeks ago,"" as the basic demands that they set to attain were achieved in early September in the form of the withdrawal of the extradition bill.
The HKSAR government announced on Sept. 4 that it would formally withdraw the proposed amendments to the Fugitive Offenders Ordinance and the Mutual Legal Assistance in Criminal Matters Ordinance.
At that point, the protesters ""should have been toning down"" their activity and ""pressing their other immediate demands within a civil society dialogue framework,"" said Gupta. ""Instead, they've gone in the opposite direction and are hoping to use their mobilization to effect changes within Hong Kong's system of representation within the LegCo (Legislative Council). This is just plain wrong.""
""A deep and illuminating education of what 'one country, two systems' (principle) entails"" is deeply needed, the expert noted.
As for the violent, radical fringe groups, Gupta said, they deserve ""nothing less than heavy jail sentences."""
"Xinhua Headlines: Hong Kong people express support for police, calling for end to violence","HONG KONG, Aug. 10 (Xinhua) -- Large groups of Hong Kong people visited several police stations in Hong Kong Saturday to express their firm support for and utmost respect to the police force.
The scene stood in stark contrast to the chaotic and violent besieges of police stations by black-clad protesters on many nights over the past weeks.
""The police have been working really hard to safeguard social order. We came here to show our support,"" said a resident surnamed Chan, who visited Kwai Chung Police Station with his wife and son. The boy gave the police a hand-written card as a gift.
""I hope our children can learn to love peace and how to act as righteous people,"" Chan said. ""I also want to see society restore order and for there to be no more violence.""
Local business leader Raymond Tsoi Chi-chung and his friends visited Central Police Station to express their support to the ""core force for protecting Hong Kong.""
""Recent violent incidents have reduced Hong Kong to an economic trough,"" Tsoi said. ""I hope Hong Kong people can focus on stabilizing the economy.""
A police officer surnamed Lau has become an internet celebrity after a video went viral showing him confronting a crowd of protesters that had surrounded and attacked him.
""Hong Kong police are capable of coping with the mobsters, but it has torn my heart out either to hit them or not, as they are also Chinese,"" said Lau in a text message to a reporter, which drew immense online support for both his bravery and compassion.
Carrie Lam, chief executive of the Hong Kong Special Administrative Region (HKSAR), on Friday visited Wong Tai Sin Police Station and dormitory quarters which had been attacked by radical protesters. Lam expressed thanks to the police personnel for their hard work to safeguard public security in Hong Kong.
Lam also demanded renovation of the damaged buildings and heightened security in the dormitory quarters to give the peace back to the police families.
PROFESSIONAL AND RESTRAINED
Over the past two months, the Hong Kong police have been praised for showing professionalism and exercising restraint with the use of appropriate force to cope with violent protests.
""The approach the police adopted to dealing with violence is appropriate and balanced,"" said Chan Man Ki, founding president of the Small and Medium Law Firms Association of Hong Kong.
Chan noted that far from rallying in a peaceful manner, the protesters have committed various offenses on the street, ranging from setting fires and throwing rocks and iron bars at the police to using offensive weapons, including explosives and homemade sharp objects, and besieging police stations.
""Facing violence of such degree, the police had every right to use appropriate force in an effort to end violence and protect public safety,"" said the legal expert.
During the protests, police officers balanced the exercise of the right to freedom of speech for protesters and the right of other people to use the roads, a Hong Kong police officer told Xinhua.
But police were mandated to take action when crimes were committed, said the officer, who declined to be named or disclose his rank.
""All the duties assigned to on-site police officers bear one characteristic: totally not proactive,"" he said.
The officer said he saw in person one of his colleagues hit hard by a protester in the face.
""Part of his eyeball collapsed, which severely affected his eyesight. The injury may be permanent,"" he said.
In response to the attacks, the police officer said his colleagues only resorted to the minimum use of force, such as using batons, tear gas and rubber rounds to disperse the crowd. ""We never used any lethal or deadly weapon against the protestors.""
Elsie Leung, former secretary for justice of the HKSAR government, said various actions of the protesters have gone far beyond the realm of peaceful demonstrations -- ranging from storming and vandalizing the Legislative Council building and storming the institution of the central government in Hong Kong to paralyzing the transport network and assaulting the police force with bricks and petrol bombs.
""No one is above the law,"" she said, stressing that all the offenders should be brought to justice.
ENORMOUS STRESS
While battling to contain violence on the street, Hong Kong police officers had to face online assault, enduring all sorts of ridicule, humiliation and even threats.
""Many police officers are working more than 10 hours each day. They are also under tremendous mental stress for being assaulted by the radicals on social media,"" said Lam Chi-wai, chairman of the Junior Police Officers' Association of the Hong Kong Police Force.
""Even so, they are still working hard and sparing no effort to safeguard social stability,"" Lam said.
""We are facing a very serious situation of harassment on ourselves and family members, including kids,"" the unnamed police officer said. ""We were being attacked at every angle imaginable.""
In some online chat groups, the radicals used abusive language against the police, drew caricatures and made videos to embarrass them and even revealed their personal information as a way of intimidation and threat.
The enormous workload and stress on the police officers have taken a toll on their families members.
During a recent rally held by police supporters, organizers played an audio clip featuring the worrying wife of a police officer.
""As the spouse of a police officer, I couldn't sleep many nights and don't know what to do,"" she said. ""But I feel obliged to speak out (against violence).""
The audio clip ended with the sound of a little girl asking, ""Daddy, when are you coming home?""
A Hong Kong resident surnamed Wong said many of her family members are working on the police force, and she felt heartsore to see them work day and night to keep public order.
""I hope the chaotic situation will subside and we can get back to our normal days as soon as possible,"" she said.
The central authorities have also expressed unswerving support for the Hong Kong police.
At a press conference in late July, Yang Guang, a spokesperson for the Hong Kong and Macao Affairs Office of the State Council, expressed understanding for the Hong Kong police force and their families for the tremendous stress they have been under.
""I'd like to take this opportunity to pay our high respect to the outstanding Hong Kong police officers who have been on the job, performed their duties, showed no fear, and endured a lot of humiliation,"" said Yang."
"Roundup: Radicals vandalize Hong Kong metro stations, throw petrol bombs","HONG KONG, Sept. 29 (Xinhua) -- An unlawful assembly in Hong Kong turned violent again on Sunday as radical protesters vandalized subway stations, set fires and hurled petrol bombs.
Destructive acts were committed extensively in areas of Admiralty, Causeway Bay and Wan Chai in Hong Kong Island, as rioters threw Molotov cocktails into the Wan Chai Mass Transit Railway (MTR) Station and set fires on roads and near MTR entrances.
A number of stores and bank outlets, including one Starbucks outlet, in the busy shopping district of Causeway Bay were harassed by protesters who spray-painted graffiti and put up boycott posters on the shop fronts.
Some radicals hurled bricks and petrol bombs at police officers trying to keep order near the headquarters of the Hong Kong Special Administrative Region (HKSAR) government. Some rioters formed a three-man slingshot to lob stones into the complex before being subdued by police.
Traffic was disrupted as protesters moved trash cans and dismantled iron railings. They also broke road surface to collect bricks used against the police.
At around 6:15 p.m. (local time), a black-clad man scaled a flagpole outside the Queen Elizabeth Stadium in Wan Chai and removed the Chinese national flag while a mob around held umbrellas to shield him. They later torched the flag on the ground.
The desecration of the national flag has occurred a number of times in recent unrests. The HKSAR government has strongly condemned such acts, saying they violated the National Flag and National Emblem Ordinance and offenders could face imprisonment for up to three years.
Hong Kong police said in a statement that the violent acts on Sunday afternoon posed ""a serious threat to the safety of everyone at scene,"" and after repeated warnings to the radicals went futile, they had deployed tear gas and used appropriate force to disperse them.
The violence continued into Sunday night, as protesters continued to paralyze traffic, face off with the police and scuffle with people who held different views in Causeway Bay. At least one man was reportedly beaten up and sent to hospital.
Given the violent incidents, 23 bus routes were suspended and more than 70 had traffic diversion. Metro trains also had to skip several stations in affected areas.
Numerous shopping malls and street stores were closed, and the swimming pool, tennis courts and bowling greens of Victoria Park and the Hong Kong Central Library also suspended services.
""Of course it will affect our business and cause sales to fall,"" said a woman when pulling down the shutters of a grocery store in Causeway Bay at about 2 p.m.
Some hotels in Wan Chai temporarily shut their gates as a gaggle of protesters walked by and advised their guests to mind their personal safety.
The Hong Kong Federation of Trade Unions (FTU) on Sunday strongly denounced the mob's sabotage that led to the cancellation of a number of celebrations of the National Day, saying their acts have deprived people's rights to participate in these activities.
The violence on Sunday followed a night of unrest on Saturday that saw radicals block roads and throw petrol bombs outside the HKSAR goverment headquarters complex.
Since June, Hong Kong has witnessed escalating violence that originated from protests over the proposed ordinance amendments concerning fugitive offenders transfers.
Although the HKSAR government has withdrawn the amendments, violence continued as protesters veered off their original agenda to raise the ante, causing a split in society and taking a heavy toll on the economy.
On Thursday evening, Chief Executive of the Hong Kong Special Administrative Region Carrie Lam and other officials had candid communication with the members of the public at the first ""Community Dialogue."" Lam said she will continue reaching out to people through dialogues to seek a way out for Hong Kong."
"Leaders of political groups advocating ""independence"" taken to court: police","HONG KONG, Aug. 30 (Xinhua) -- Hong Kong police has confirmed that Joshua Wong Chi-fung and Agnes Chow Ting, leaders of Demosisto advocating ""Hong Kong's independence,"" were taken to court Friday.
Tse Chun-chung, chief superintendent of police public relations branch, said that at a daily press conference Friday.
Wong was arrested on Friday morning on charges of ""inciting others to participate in unauthorized gatherings,"" ""organizing unauthorized gatherings"" and ""knowingly participating in unauthorized gatherings.""
Chow was arrested on charges of ""inciting others to participate in unauthorized gatherings"" and ""knowingly participating in unauthorized gatherings.""
According to the press conference, the police also on Thursday evening detained Andy Chan Ho-tin on charges of rioting and assaulting a police officer. Chan was the leader of Hong Kong National Party, a political group that has been announced illegal by the Hong Kong Special Administrative Region government.
Tse said the police have been investigating offenses in protests over the past two months and have made seven new arrests since Thursday evening, with suspects involved in the besiegement of the Hong Kong Legislative Council and Police headquarters, or other violent incidents.
""We take a zero-tolerance approach to all violent incidents and all arrests were made based on enough evidence,"" Tse said."
